scenario_1,run_1,4.2640758341449,3.3136814976581586,0.0,0.0.1,0.0.2,0.0.3,0.0.4,0.0.5,0.0.6,0.0.7,0.0.8,0.0.9,0.0.10,0.0.11,0.0.12,0.0.13,0.0.14,0.0.15,0.0.16,0.0.17,0.0.18,0.0.19,0.0.20,0.0.21,0.0.22,0.0.23,0.0.24,0.0.25,0.0.26,0.0.27,0.0.28,0.0.29,0.0.30,0.0.31,0.0.32,0.0.33,0.0.34,0.0.35,0.0.36,0.0.37,0.0.38,0.0.39,0.0.40,0.0.41,0.0.42,0.0.43,0.0.44,0.0.45,0.0.46,0.0.47
scenario_4,run_5,2.099499029445308,2.0986711062427807,2.098644929730987,3.595506120313165,2.096722863708756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6697122595705851,1.6778714809710198,1.6454386190198524,1.7123327969910795,1.448132132627369,1.7054395805971376,1.67145363162562,1.452173285731532,1.5917895381266942,1.4526310393491384,1.4501932787472038,0.0,1.44815110630834,1.4499576667344154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_4,run_6,2.55650076727678,3.4869514868899567,3.484030022193929,3.48214312143148,2.1662366028468485,3.485116446562392,3.48124321139338,3.136727289263607,2.164799908722581,2.1211742666158817,2.127266893440493,2.7468156788521902,2.0769977395054995,2.2187695716215123,2.0816789087694945,2.0276573792788084,2.3973728530634406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1001556586615653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_4,run_7,2.675506636352657,3.476986922995984,3.5655547514957986,2.682364554071068,2.573888533661444,3.552954829463789,3.528096267620063,3.475576468839607,3.5493099413930604,1.9811632866986424,1.6104170081013789,1.6108246293994752,1.6114914191304148,1.6110497919960136,1.600766171172027,1.610563101946722,1.5772185088799626,1.6113669390963865,1.5976561888105116,1.5970722917784477,1.5962481055105824,1.575271957667939,1.57449463650681,1.576064393377308,1.5988689205040731,1.5904277287291688,1.576641688637609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_4,run_8,2.82781012492884,2.8120627876893867,2.812050049587393,3.4971242692846567,2.822724230621591,2.719934027772932,2.887084977472364,2.730299099638056,2.398171991431061,2.5708220537257422,2.572251258521397,2.05616832776822,2.340890585159748,2.433670260621993,2.04596762104981,2.0519301814703,2.0472750683143683,1.973136109645895,1.8217365523770008,1.968541915834349,2.009219970057264,1.9654140190088527,1.6509230184570909,2.007501197570994,1.9682134770347537,2.01896914418737,2.0146917862748777,1.5534846815049534,1.4974928232747915,1.5646344687697655,0.0,1.495931622359148,1.5059531944376292,0.0,0.0,0.0,0.0,1.459084038672148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_4,run_9,1.7103227232080598,1.6591986289867064,3.753065673801569,3.1225514143884974,1.6608918801490753,1.9271889995374576,1.6590178450335198,1.6596437564102229,1.6604191560534334,2.429354036151321,1.7427744202876652,2.5277946844560315,1.5843354532119318,2.19194478458694,2.6281729986880324,3.5310160835086712,3.118297453265068,2.189481373758069,2.1903293254383565,2.752853316785017,2.267503511053673,2.190926558497901,2.7590832647918244,3.5310160835086712,1.9427242603914363,2.234463627226205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_4,run_10,2.835512454397978,2.593830893704208,5.348986926057622,5.340106049439849,1.59794351610382,2.6117457142855995,3.3302579398997625,3.8008493508226593,2.499793992988625,2.7155824646034312,3.4892181944378104,2.293836959278746,3.1201589520365007,2.0903072855307423,2.0892045253510427,2.08944415440036,2.074849763658536,2.024238545611176,2.088358238609946,2.023011189946222,2.0193848933059364,1.6165365700735346,2.016337838835883,2.0219019558483207,2.013405802637248,2.01943374211754,2.018570060479969,1.6754789673224857,1.6218888220285357,1.4997669357313133,3.095236163693369,1.6208214256945117,1.4983750969757943,1.6228172720145613,1.6591310258210368,1.581706665456529,1.4974762708458051,1.5961531429689226,1.999862449766889,1.6581816262585876,1.537417750697134,1.6620098270791246,1.9257784332288703,1.5970438098908393,1.6621864516185212,2.2031414168580667,1.6850212453567086,2.1991342981813604,2.2015592279331537,1.6855862741766594
scenario_5,run_1,3.908296683366866,1.592775191744174,2.951217007825342,2.509204826948579,4.434714663411405,1.6892442415553952,1.5687596835052988,1.447242837416228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_5,run_2,1.4080048911279477,2.258101329360513,3.8923967571063103,1.4204623733723174,0.0,3.0264120648295023,1.912574964304379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_5,run_3,3.5689732191769776,4.315026724798573,3.563528341433896,1.84328429203178,2.9945650405290243,2.214237007466596,2.8914127406342125,2.3073153861696336,1.6039149799189292,3.5568966372843174,3.286277710349049,2.933472445849444,3.1426761601852884,2.517768168243004,2.7401170644931967,2.2609826085122973,2.647664728756009,2.613848966423768,2.6443512383111067,2.1045565396686325,1.7134873008508429,2.271330136124553,2.5298157012803286,2.6904456298625608,2.3576318757820607,2.3432502738019383,1.7104796675434082,2.2701441205137822,2.873760923688639,2.5328265088272066,2.540798527200846,2.6892219955907994,2.560427685434486,2.5529634112565227,2.5936232676217217,2.550438782016376,2.506167068000991,2.4943002420971587,2.4523789754850043,2.331658355857312,2.659082582475377,2.5048480201125742,2.604803351823884,2.551932986483626,2.4256835243596626,2.540639478233677,2.823698440382644,2.5972973925014924,2.4443041984619063,2.429523738544423
scenario_5,run_4,2.28347173679819,2.3399655956500243,2.105552750610834,1.9570364508338824,1.5892394209929497,3.1510786300058244,2.9801717813325763,3.082422952528588,3.082911851956481,2.741446616207256,2.58998615095438,2.448053830548834,2.3296443432467675,2.4002468745347083,2.2664219140466453,2.2248306335342583,2.5181292929715533,2.2383582924307794,2.2697991863131555,2.1839941731301225,2.2241116420566804,2.280010452168633,2.4494482803769904,2.012647998750975,2.0250495517084235,2.0262314637898453,2.0712899137771785,1.978188824090244,2.029526188808126,2.011126663782794,1.99849067672292,2.000066017792948,2.0017935028638814,1.982492958416715,1.953682407053852,1.9829614628454213,1.9691835549961856,1.9935901064914905,1.9790731983740508,1.8675837104245048,1.938910151645849,1.953339262182896,1.958652066090724,1.9257847146701133,1.966672141234008,1.8787582822106224,1.944147881703465,1.9251113189468896,1.933109819493671,1.9442936165836704
scenario_5,run_5,2.389351958514979,2.5165780198215773,2.395764856560441,2.2216028697512016,0.0,2.401087589527076,3.7263828656520506,2.920030438086756,0.0,3.7263828656520506,2.4597607457795463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_5,run_6,3.052938121957653,1.9880859551033965,1.8589060031197584,0.0,2.066045970320112,0.0,0.0,0.0,0.0,0.0,1.924562734106621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_5,run_7,2.1533791153960187,1.7573029836723084,2.1832072881832474,2.0229988296860024,1.9628101671502265,3.2374901011693984,3.2291395201265867,1.981685287363968,2.7225314309961246,3.3703511196543032,3.2384335167108147,3.192736052725445,3.273329404823528,3.238516187101101,3.22949946360445,3.1827060986109283,3.147193722124408,1.996085681657608,3.088296794709769,2.148630441663669,2.9579752201018312,1.9766491692020327,2.134092940928399,2.001277880765276,2.0090885255347404,1.866198029804272,1.8785795239495524,2.052368576577261,1.9730835668303588,1.9718984739452508,1.999535548032135,1.9539007861226343,1.89072956633028,1.8733420918681216,1.796319136367727,1.8585516712243728,1.9560796338973585,1.792300858081963,1.9504324605530232,1.9597966872422048,1.9336040863173496,1.9368844810418595,1.970161569873822,1.9425401420278288,1.9596970810268468,1.951937765736344,1.9562200028533605,1.965036065658192,1.965664211183053,1.9341458763602688
scenario_5,run_8,3.4088919824446537,3.30432637479768,3.3454426298774065,2.313804038493827,3.282921975648776,2.041219920917659,0.0,1.4259101144484985,1.904558510352181,0.0,1.9986945731379893,1.951528106327411,0.0,2.0032127489488336,1.7268864610373127,1.713879168782416,1.880228834416908,1.8168944463664904,2.05187543823894,2.0283484458606664,1.7905400658840682,0.0,1.986755098213785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_5,run_9,3.738514927514269,3.749446976606729,3.75160884993701,3.743450026592766,3.618962061528893,3.7210388474629017,3.3745935430764167,3.389227642756802,3.73626167154149,3.3839960198933325,3.3646033556375268,3.7210388474629017,2.950061418135866,3.529096797903086,3.0084865568843644,3.73626167154149,3.529096797903086,3.529096797903086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_5,run_10,3.528767325946002,3.465065391808579,3.7353638082624734,3.7353638082624734,3.7353638082624734,1.811762649013564,3.7353638082624734,3.7353638082624734,3.536076076770719,3.535162732892936,2.942284380905824,3.727596903887073,3.5325969195617777,3.534677156425279,3.533883853223484,3.53230264380452,2.300519907396289,3.7353638082624734,3.7356042737262896,3.7356042737262896,3.2497033637379964,2.45373598430393,3.7353638082624734,3.733003074447146,3.7356042737262896,3.49683724052335,3.734813573860362,1.9644299422983087,3.535742091668979,3.5367622302744386,3.7356042737262896,3.531995364157146,3.535603851751906,3.510295165490536,3.7356042737262896,3.30809971508458,3.7356042737262896,3.6762810068183978,3.531995364157146,3.379390040625807,3.666392171732616,3.533926287626167,3.5340775546286167,3.5343324703907,3.7356042737262896,3.53657036431162,3.5346077851220232,3.7356042737262896,3.5398089824754813,3.7356042737262896
scenario_6,run_1,2.069381512134989,3.2153029754752893,3.2924448919410567,3.400240250864797,3.404496080652769,3.3267830567900902,3.341848604798402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_6,run_2,3.63748321057536,2.09031510902249,2.5584406027804074,2.503714083491223,2.1382476131219024,2.6623315222903483,2.700879557584812,2.4340126574047583,2.6457731429284603,3.232008096088176,3.231825123447434,3.257237492278628,3.2886563803729185,3.241747831739964,2.8001340695783483,2.747710730328665,2.7586666354935296,2.479278428389726,2.5800588625533494,2.4938979023768577,2.787437065438465,2.780387365267836,2.7467550230206697,2.790207111978862,2.5249916970054715,2.7736863994349896,2.4513220254133765,2.762628252021991,2.5029637945443945,2.4913941730908427,2.543256823412179,2.5479173885759026,2.5472827527546547,2.5512584212137046,2.5556346444061853,2.569856678143489,2.560137040632508,2.4208989261251377,2.5568334330096967,2.410192826630278,2.502223685266174,1.79976959625762,2.3922897242972656,2.4772056998264262,2.4248791437947363,1.7676481779264035,2.523590486388987,2.396910678056225,1.9128657574048795,2.5496069793323177
scenario_6,run_3,3.349502756312773,3.359859342660603,2.750068609961667,0.0,2.8430672765063534,1.3090051809495054,3.5797290596705538,0.0,0.0,3.431911116565244,3.428655917006382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_6,run_4,2.021290878497485,0.0,2.0920998096907515,0.0,1.708014613664734,3.787669208622293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_6,run_5,4.9048774270999465,3.058487367865377,2.119223965749593,3.6599775410462136,3.622975926450939,3.063071236439096,2.096535569806196,2.1678641528266063,2.133510331120876,2.005860946564982,1.904372906416695,1.897456050253168,0.0,0.0,0.0,0.0,1.6553423186891147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_6,run_6,3.53552449147493,4.117596148139104,3.297409051825293,3.535455837564144,3.9722875969776985,3.5747609386185544,3.5245771213920314,3.063379984216605,3.1338765648076667,3.133171866854505,2.6083730934752216,2.204277901827333,2.2092779228211232,2.331551544625532,2.334843476925594,2.1528018049270123,2.200087946620134,2.1356447810316537,1.949639708033421,1.95704923671952,1.9569874681056405,0.0,1.872353720599516,0.0,1.539186688240359,1.5464141377739216,1.4992456646954504,1.5718474780116942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_6,run_7,3.223511633963781,3.205945739734694,2.7041750905668764,3.213332584323476,3.921107514294597,3.2325336607625297,3.203289111765741,2.890017683875907,3.2144793565257093,3.5016326316097,3.2481224673689235,3.392539846677747,3.4240796829181788,3.117292724595291,3.2565950309370457,3.26360636180765,2.1532831850582843,1.9261963836908325,3.417027713924547,3.1608051430258874,4.096738210975644,3.705738352008315,2.165339109179947,3.153461248778213,3.2889258813988795,3.105822460387497,3.1167207979411486,3.117124865448877,3.112881128530684,3.1012554925857296,3.11287855504214,3.107151585253076,3.111054651540855,3.101726310402635,3.113881242444317,3.1124252396439127,3.108728646281084,3.108187778709778,2.0462960001671937,3.1093031780742275,3.091020908435281,3.1516355787325008,3.1165351491813427,3.1529364777433813,3.1637252508431395,3.1457742560538,3.137800564669708,3.155348619165452,3.171930980189446,3.155162556670456
scenario_6,run_8,2.860656744572235,2.9720783141585274,2.759916593639761,2.705500515267176,1.7544581569389577,2.266913192938872,1.7490240780585184,2.2276544324944045,2.737818392044361,2.0192858693801794,1.8117860731295905,2.815891942275243,2.1639390858489858,2.231393741835197,2.122861929479833,2.0755423779621305,2.031120566227601,1.986313171154149,2.183617561156893,2.032820388744839,2.157855423587316,2.1583049110707657,2.014544013986485,1.90386109393022,2.038200360256026,0.0,1.4249137883964913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_6,run_9,3.4593642593349614,2.784266318140066,2.9227656570346725,2.985398117852744,1.8890814654651764,2.899102144540872,3.585834331829271,3.402879454954054,3.684712998350552,3.457617820569159,3.567193710542782,3.5231122214645514,3.514845389781674,3.9376428951987466,3.777090058243073,3.0672422563714834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_6,run_10,5.7414186879742966,2.242053356625311,2.1189117654091176,4.110615074264686,4.884899346135455,4.891663136904187,4.688989339152818,4.902533684037574,2.792362219464422,1.995321788843461,4.875881340367243,2.4766016672659763,4.891651163623899,3.9762764185074913,4.831117929333452,3.3035605344948795,4.594646870786811,1.9306294745839088,2.353727563270923,3.289804904069778,2.2790428148147344,2.102997015915661,2.3052802990768417,2.330136632333908,2.3782369156367347,2.3316834029361755,2.3508022824992554,2.2789282263802044,2.383344344764972,2.396059530585394,2.3937048082554173,2.439564934426817,2.405746846576693,2.416218663606762,2.3821642997417984,2.429861043377972,2.3819595986394586,2.4109824020641835,2.4152294930871627,2.422778567873793,2.678266504460925,2.6748889222372587,2.683922016230382,2.7001557701635064,2.653736490538966,2.4834013434050206,2.6792151740543466,2.647720627730318,2.68933971597858,2.684058303646333
